id	genres	title
3537	Comedy,Drama	Where,the,Money,Is,2000
3538	Comedy	East,is,East,1999
3539	Documentary	Filth,and,the,Fury,The,2000
3540	Romance,Thriller	Passion,of,Mind,1999
3541	Action	Third,World,Cop,1999
3542	Drama	Coming,Apart,1969
3543	Comedy,Drama	Diner,1982
3544	Comedy	Shakes,the,Clown,1991
3545	Musical,War	Cabaret,1972
3546	Drama,Thriller	What,Ever,Happened,to,Baby,Jane?,1962
3547	Drama	Prick,Up,Your,Ears,1987
3548	Comedy,Drama	Auntie,Mame,1958
3549	Musical	Guys,and,Dolls,1955
3550	Horror	Hunger,The,1983
3551	Thriller	Marathon,Man,1976
3552	Comedy	Caddyshack,1980
3553	Drama,Thriller	Gossip,2000
3554	Drama,Romance	Love,and,Basketball,2000
3555	Action,Thriller	U-571,2000
3556	Comedy,Drama	Virgin,Suicides,The,1999
3557	Thriller	Jennifer,8,1992
3558	Drama	Law,The,Le,Legge,1958
3559	Drama	Limelight,1952
3560	Drama	Phantom,Love,Ai,No,Borei,1978
3561	Drama	Stacy's,Knights,1982
3562	Comedy,Drama	Committed,2000
3563	Action,Horror	Crow:,Salvation,The,2000
3564	Children's,Comedy	Flintstones,in,Viva,Rock,Vegas,The,2000
3565	Comedy,Drama	Where,the,Heart,Is,2000
3566	Comedy,Drama	Big,Kahuna,The,2000
3567	Comedy	Bossa,Nova,1999
3568	Drama	Smiling,Fish,and,Goat,on,Fire,1999
3569	Comedy,Drama	Idiots,The,Idioterne,1998
3570	Drama	Last,September,The,1999
3571	Drama	Time,Code,2000
3572	Horror,Sci-Fi	Carnosaur,1993
3573	Horror,Sci-Fi	Carnosaur,2,1995
3574	Horror,Sci-Fi	Carnosaur,3:,Primal,Species,1996
3575	Drama	Defying,Gravity,1997
3576	Action,Horror,Sci-Fi	Hidden,The,1987
3577	Drama	Two,Moon,Juction,1988
3578	Action,Drama	Gladiator,2000
3579	Drama	I,Dreamed,of,Africa,2000
3580	Drama	Up,at,the,Villa,2000
3581	Drama	Human,Traffic,1999
3582	Drama	Jails,Hospitals,&,Hip-Hop,2000
3583	Drama	Black,Tights,Les,Collants,Noirs,1960
3584	Action,Drama,Romance,Thriller	Breathless,1983
3585	Adventure,War	Great,Locomotive,Chase,The,1956
3586	Drama	Idolmaker,The,1980
3587	Horror	Inferno,1980
3588	Crime,Drama	King,of,Marvin,Gardens,The,1972
3589	Horror	Kill,Baby...,Kill!,Operazione,Paura,1966
3590	Comedy	Lords,of,Flatbush,The,1974
3591	Comedy,Drama	Mr.,Mom,1983
3592	Animation,Sci-Fi	Time,Masters,Les,Maîtres,du,Temps,1982
3593	Action,Sci-Fi	Battlefield,Earth,2000
3594	Drama	Center,Stage,2000
3595	Comedy	Held,Up,2000
3596	Comedy	Screwed,2000
3597	Comedy	Whipped,2000
3598	Drama	Hamlet,2000
3599	Comedy,Musical	Anchors,Aweigh,1945
3600	Comedy,Musical	Blue,Hawaii,1961
3601	Comedy,Western	Castaway,Cowboy,The,1974
3602	Musical	G.,I.,Blues,1960
3603	Comedy	Gay,Deceivers,The,1969
3604	Musical	Gypsy,1962
3605	Drama,Musical	King,Creole,1958
3606	Musical	On,the,Town,1949
3607	Comedy,Drama,Western	One,Little,Indian,1973
3608	Comedy	Pee-wee's,Big,Adventure,1985
3609	Documentary	Regret,to,Inform,1998
3610	Musical	Roustabout,1964
3611	Animation,Children's,Comedy	Saludos,Amigos,1943
3612	Adventure,Musical,Romance	Slipper,and,the,Rose,The,1976
3613	Comedy	Things,Change,1988
3614	Comedy,Romance	Honeymoon,in,Vegas,1992
3615	Animation,Children's	Dinosaur,2000
3616	Comedy,Romance	Loser,2000
3617	Comedy	Road,Trip,2000
3618	Comedy	Small,Time,Crooks,2000
3619	Comedy	Hollywood,Knights,The,1980
3620	Comedy,Drama	Myth,of,Fingerprints,The,1997
3621	Drama,Horror	Possession,1981
3622	Comedy	Twelve,Chairs,The,1970
3623	Action,Thriller	Mission:,Impossible,2,2000
3624	Action	Shanghai,Noon,2000
3625	Documentary	Better,Living,Through,Circuitry,1999
3626	Comedy	8,1/2,Women,1999
3627	Horror,Thriller	Carnival,of,Souls,1962
3628	Action,Drama,War	Flying,Tigers,1942
3629	Comedy	Gold,Rush,The,1925
3630	Horror	House,of,Exorcism,The,La,Casa,dell'esorcismo,1974
3631	Comedy	It's,in,the,Water,1998
3632	Comedy	Monsieur,Verdoux,1947
3633	Action	On,Her,Majesty's,Secret,Service,1969
3634	Thriller	Seven,Days,in,May,1964
3635	Action	Spy,Who,Loved,Me,The,1977
3636	Drama	Those,Who,Love,Me,Can,Take,the,Train,Ceux,qui,m'aiment,prendront,le,train,1998
3637	Drama	Vagabond,Sans,toit,ni,loi,1985
3638	Action,Romance,Sci-Fi	Moonraker,1979
3639	Action	Man,with,the,Golden,Gun,The,1974
3640	Comedy,Drama	King,in,New,York,A,1957
3641	Drama	Woman,of,Paris,A,1923
3642	Western	In,Old,California,1942
3643	Action,Drama,War	Fighting,Seabees,The,1944
3644	Western	Dark,Command,1940
3645	Drama	Cleo,From,5,to,7,Cléo,de,5,à,7,1962
3646	Comedy	Big,Momma's,House,2000
3647	Drama	Running,Free,2000
3648	Horror,Sci-Fi	Abominable,Snowman,The,1957
3649	Drama	American,Gigolo,1980
3650	Horror	Anguish,Angustia,1986
3651	Horror	Blood,Spattered,Bride,The,La,Novia,Ensangrentada,1972
3652	Horror	City,of,the,Living,Dead,Paura,nella,città,dei,morti,viventi,1980
3653	Documentary	Endless,Summer,The,1966
3654	Action,Drama,War	Guns,of,Navarone,The,1961
3655	Drama	Blow-Out,La,Grande,Bouffe,1973
3656	Crime	Lured,1947
3657	Drama	Pandora,and,the,Flying,Dutchman,1951
3658	Sci-Fi	Quatermass,and,the,Pit,1967
3659	Sci-Fi,Thriller	Quatermass,II,1957
3660	Horror,Sci-Fi,Thriller	Puppet,Master,1989
3661	Horror,Sci-Fi,Thriller	Puppet,Master,II,1990
3662	Horror,Sci-Fi,Thriller	Puppet,Master,III:,Toulon's,Revenge,1991
3663	Horror,Sci-Fi,Thriller	Puppet,Master,4,1993
3664	Horror,Sci-Fi,Thriller	Puppet,Master,5:,The,Final,Chapter,1994
3665	Horror,Sci-Fi,Thriller	Curse,of,the,Puppet,Master,1998
3666	Horror,Sci-Fi,Thriller	Retro,Puppetmaster,1999
3667	Action,Comedy	Rent-A-Cop,1988
3668	Drama,Romance	Romeo,and,Juliet,1968
3669	Comedy	Stay,Tuned,1992
3670	War	Story,of,G.I.,Joe,The,1945
3671	Comedy,Western	Blazing,Saddles,1974
3672	Adventure,Children's	Benji,1974
3673	Adventure,Children's	Benji,the,Hunted,1987
3674	Adventure,Children's	For,the,Love,of,Benji,1977
3675	Musical	White,Christmas,1954
3676	Drama,Horror	Eraserhead,1977
3677	Documentary	Baraka,1992
3678	Drama	Man,with,the,Golden,Arm,The,1955
3679	Documentary	Decline,of,Western,Civilization,The,1981
3680	Documentary	Decline,of,Western,Civilization,Part,II:,The,Metal,Years,The,1988
3681	Western	For,a,Few,Dollars,More,1965
3682	Western	Magnum,Force,1973
3683	Drama,Film-Noir	Blood,Simple,1984
3684	Drama,Romance	Fabulous,Baker,Boys,The,1989
3685	Comedy,Drama,Romance	Prizzi's,Honor,1985
3686	Thriller	Flatliners,1990
3687	Sci-Fi	Light,Years,1988
3688	Comedy	Porky's,1981
3689	Comedy	Porky's,II:,The,Next,Day,1983
3690	Comedy	Porky's,Revenge,1985
3691	Comedy	Private,School,1983
3692	Comedy,Horror	Class,of,Nuke,'Em,High,1986
3693	Comedy,Horror	Toxic,Avenger,The,1985
3694	Comedy,Horror	Toxic,Avenger,Part,II,The,1989
3695	Comedy,Horror	Toxic,Avenger,Part,III:,The,Last,Temptation,of,Toxie,The,1989
3696	Comedy,Horror,Sci-Fi	Night,of,the,Creeps,1986
3697	Action,Sci-Fi,Thriller	Predator,2,1990
3698	Action,Adventure,Sci-Fi	Running,Man,The,1987
3699	Adventure,Drama,Romance,Sci-Fi	Starman,1984
3700	Drama,Sci-Fi	Brother,from,Another,Planet,The,1984
3701	Crime,Drama,Sci-Fi	Alien,Nation,1988
3702	Action,Sci-Fi	Mad,Max,1979
3703	Action,Sci-Fi	Mad,Max,2,a.k.a.,The,Road,Warrior,1981
3704	Action,Sci-Fi	Mad,Max,Beyond,Thunderdome,1985
3705	Action,Adventure,Romance,Thriller	Bird,on,a,Wire,1990
3706	Film-Noir,Mystery,Thriller	Angel,Heart,1987
3707	Drama	Nine,1/2,Weeks,1986
3708	Horror,Thriller	Firestarter,1984
3709	Horror	Sleepwalkers,1992
3710	Action,Comedy	Action,Jackson,1988
3711	Drama	Sarafina!,1992
3712	Comedy	Soapdish,1991
3713	Drama	Long,Walk,Home,The,1990
3714	Drama	Clara's,Heart,1988
3715	Comedy	Burglar,1987
3716	Action,Crime	Fatal,Beauty,1987
3717	Action,Crime	Gone,in,60,Seconds,2000
3718	Documentary	American,Pimp,1999
3719	Comedy,Romance	Love's,Labour's,Lost,2000
3720	Drama	Sunshine,1999
3721	Comedy	Trixie,1999
3722	Comedy	Live,Virgin,1999
3723	Drama	Hamlet,1990
3724	Drama,War	Coming,Home,1978
3725	Animation,Musical	American,Pop,1981
3726	Action,Thriller	Assault,on,Precinct,13,1976
3727	Comedy,Horror	Near,Dark,1987
3728	Thriller	One,False,Move,1991
3729	Action,Crime	Shaft,1971
3730	Drama,Mystery	Conversation,The,1974
3731	Drama,Thriller	Cutter's,Way,1981
3732	Horror	Fury,The,1978
3733	Drama	Paper,Chase,The,1973
3734	Drama	Prince,of,the,City,1981
3735	Crime,Drama	Serpico,1973
3736	Drama	Big,Carnival,The,1951
3737	Drama,Western	Lonely,Are,the,Brave,1962
3738	Drama	Sugarland,Express,The,1974
3739	Comedy,Romance	Trouble,in,Paradise,1932
3740	Action,Comedy	Big,Trouble,in,Little,China,1986
3741	Crime,Drama	Badlands,1973
3742	Drama,War	Battleship,Potemkin,The,Bronenosets,Potyomkin,1925
3743	Comedy,Romance	Boys,and,Girls,2000
3744	Action,Crime	Shaft,2000
3745	Adventure,Animation,Sci-Fi	Titan,A.E.,2000
3746	Drama,War	Butterfly,La,Lengua,de,las,Mariposas,2000
3747	Drama	Jesus',Son,1999
3748	Comedy,Romance	Match,The,1999
3749	Drama	Time,Regained,Le,Temps,Retrouvé,1999
3750	Drama	Boricua's,Bond,2000
3751	Animation,Children's,Comedy	Chicken,Run,2000
3752	Comedy	Me,Myself,and,Irene,2000
3753	Action,Drama,War	Patriot,The,2000
3754	Animation,Children's,Comedy	Adventures,of,Rocky,and,Bullwinkle,The,2000
3755	Action,Adventure,Thriller	Perfect,Storm,The,2000
3756	Drama	Golden,Bowl,The,2000
3757	Horror	Asylum,1972
3758	Drama,Sci-Fi,Thriller	Communion,1989
3759	Animation,Children's,Musical	Fun,and,Fancy,Free,1947
3760	Comedy	Kentucky,Fried,Movie,The,1977
3761	Crime,Drama	Blood,In,Blood,Out,a.k.a.,Bound,by,Honor,1993
3762	Horror	Daughter,of,Dr.,Jeckyll,1957
3763	Action,Crime,Thriller	F/X,1986
3764	Action,Crime,Thriller	F/X,2,1992
3765	Drama,Romance	Hot,Spot,The,1990
3766	Action,War	Missing,in,Action,1984
3767	Action,War	Missing,in,Action,2:,The,Beginning,1985
3768	Action,War	Braddock:,Missing,in,Action,III,1988
3769	Action	Thunderbolt,and,Lightfoot,1974
3770	Adventure,Crime,Sci-Fi,Thriller	Dreamscape,1984
3771	Action,Adventure	Golden,Voyage,of,Sinbad,The,1974
3772	Horror	Hatchet,For,the,Honeymoon,Rosso,Segno,Della,Follia,1969
3773	Comedy	House,Party,1990
3774	Comedy	House,Party,2,1991
3775	Animation,Children's,Musical	Make,Mine,Music,1946
3776	Animation,Children's,Musical	Melody,Time,1948
3777	Comedy,Horror	Nekromantik,1987
3778	Comedy,Drama	On,Our,Merry,Way,1948
3779	Sci-Fi	Project,Moon,Base,1953
3780	Sci-Fi	Rocketship,X-M,1950
3781	Action,Crime	Shaft,in,Africa,1973
3782	Action,Crime	Shaft's,Big,Score!,1972
3783	Crime,Drama	Croupier,1998
3784	Comedy	Kid,The,2000
3785	Comedy,Horror	Scary,Movie,2000
3786	Comedy	But,I'm,a,Cheerleader,1999
3787	Comedy	Shower,Xizhao,1999
3788	Drama,Mystery	Blowup,1966
3789	Drama	Pawnbroker,The,1965
3790	Drama	Groove,2000
3791	Drama	Footloose,1984
3792	Western	Duel,in,the,Sun,1946
3793	Action,Sci-Fi	X-Men,2000
3794	Comedy,Drama	Chuck,&,Buck,2000
3795	Drama	Five,Senses,The,1999
3796	Romance,Thriller	Wisdom,of,Crocodiles,The,a.k.a.,Immortality,2000
3797	Thriller	In,Crowd,The,2000
3798	Thriller	What,Lies,Beneath,2000
3799	Animation,Children's	Pokémon,the,Movie,2000,2000
3800	Drama,Romance	Criminal,Lovers,Les,Amants,Criminels,1999
3801	Drama,Mystery	Anatomy,of,a,Murder,1959
3802	Action,Sci-Fi	Freejack,1992
3803	Drama	Greaser's,Palace,1972
3804	Comedy	H.O.T.S.,1979
3805	Action,Adventure,Drama	Knightriders,1981
3806	Western	MacKenna's,Gold,1969
3807	Action,Adventure	Sinbad,and,the,Eye,of,the,Tiger,1977
3808	Drama,War	Two,Women,La,Ciociara,1961
3809	Comedy	What,About,Bob?,1991
3810	Drama,Thriller	White,Sands,1992
3811	Drama,War	Breaker,Morant,1980
3812	Comedy	Everything,You,Always,Wanted,to,Know,About,Sex,1972
3813	Drama	Interiors,1978
3814	Comedy	Love,and,Death,1975
3816	Drama	Official,Story,The,La,Historia,Oficial,1985
3817	Comedy,Drama	Other,Side,of,Sunday,The,Søndagsengler,1996
3818	Comedy,Musical	Pot,O',Gold,1941
3819	Comedy	Tampopo,1986
3820	Children's	Thomas,and,the,Magic,Railroad,2000
3821	Comedy	Nutty,Professor,II:,The,Klumps,2000
3822	Drama,Romance	Girl,on,the,Bridge,The,La,Fille,sur,le,Pont,1999
3823	Drama	Wonderland,1999
3824	Drama,Romance	Autumn,in,New,York,2000
3825	Drama	Coyote,Ugly,2000
3826	Horror,Sci-Fi,Thriller	Hollow,Man,2000
3827	Action,Sci-Fi	Space,Cowboys,2000
3828	Comedy	Better,Living,1998
3829	Comedy,Romance	Mad,About,Mambo,2000
3830	Comedy,Horror,Thriller	Psycho,Beach,Party,2000
3831	Comedy	Saving,Grace,2000
3832	Horror	Black,Sabbath,Tre,Volti,Della,Paura,I,1963
3833	Horror,Sci-Fi	Brain,That,Wouldn't,Die,The,1962
3834	Adventure,Drama,Romance	Bronco,Billy,1980
3835	Thriller	Crush,The,1993
3836	Action,Comedy,War	Kelly's,Heroes,1970
3837	Horror	Phantasm,II,1988
3838	Horror	Phantasm,III:,Lord,of,the,Dead,1994
3839	Horror	Phantasm,IV:,Oblivion,1998
3840	Horror	Pumpkinhead,1988
3841	Action,Comedy	Air,America,1990
3842	Horror	Make,Them,Die,Slowly,Cannibal,Ferox,1980
3843	Horror	Sleepaway,Camp,1983
3844	Drama	Steel,Magnolias,1989
3845	Drama	And,God,Created,Woman,Et,Dieu&#8230;Créa,la,Femme,1956
3846	Comedy	Easy,Money,1983
3847	Horror	Ilsa,She,Wolf,of,the,SS,1974
3848	Drama,Thriller	Silent,Fall,1994
3849	Thriller	Spiral,Staircase,The,1946
3850	Crime,Thriller	Whatever,Happened,to,Aunt,Alice?,1969
3851	Comedy	I'm,the,One,That,I,Want,2000
3852	Comedy	Tao,of,Steve,The,2000
3853	Drama	Tic,Code,The,1998
3854	Drama,Romance	Aimée,&,Jaguar,1999
3855	Drama,Romance	Affair,of,Love,An,Une,Liaison,Pornographique,1999
3856	Drama	Autumn,Heart,1999
3857	Thriller	Bless,the,Child,2000
3858	Comedy	Cecil,B.,Demented,2000
3859	Documentary	Eyes,of,Tammy,Faye,The,2000
3860	Crime	Opportunists,The,1999
3861	Comedy	Replacements,The,2000
3862	Comedy	About,Adam,2000
3863	Sci-Fi,Thriller	Cell,The,2000
3864	Action,Adventure,Sci-Fi	Godzilla,2000,Gojira,ni-sen,mireniamu,1999
3865	Comedy,Documentary	Original,Kings,of,Comedy,The,2000
3866	Comedy	Sunset,Strip,2000
3867	Drama	All,the,Rage,a.k.a.,It's,the,Rage,1999
3868	Comedy	Naked,Gun:,From,the,Files,of,Police,Squad!,The,1988
3869	Comedy	Naked,Gun,2,1/2:,The,Smell,of,Fear,The,1991
3870	Drama	Our,Town,1940
3871	Drama,Western	Shane,1953
3872	Drama	Suddenly,Last,Summer,1959
3873	Comedy,Western	Cat,Ballou,1965
3874	Comedy,Romance	Couch,in,New,York,A,1996
3875	Horror	Devil,Rides,Out,The,1968
3876	Drama	Jerry,&,Tom,1998
3877	Action,Adventure,Fantasy	Supergirl,1984
3878	Sci-Fi	X:,The,Unknown,1956
3879	Action	Art,of,War,The,2000
3880	Documentary	Ballad,of,Ramblin',Jack,The,2000
3881	Documentary	Bittersweet,Motel,2000
3882	Comedy	Bring,It,On,2000
3883	Comedy,Drama	Catfish,in,Black,Bean,Sauce,2000
3884	Comedy	Crew,The,2000
3885	Comedy,Romance	Love,&,Sex,2000
3886	Drama	Steal,This,Movie!,2000
3887	Drama	Went,to,Coney,Island,on,a,Mission,From,God...,Be,Back,by,Five,1998
3888	Drama,Romance	Skipped,Parts,2000
3889	Action,Adventure,Fantasy	Highlander:,Endgame,2000
3890	Documentary	Back,Stage,2000
3891	Crime,Drama	Turn,It,Up,2000
3892	Horror	Anatomy,Anatomie,2000
3893	Comedy,Thriller	Nurse,Betty,2000
3894	Drama	Solas,1999
3895	Crime,Thriller	Watcher,The,2000
3896	Crime,Thriller	Way,of,the,Gun,The,2000
3897	Comedy,Drama	Almost,Famous,2000
3898	Action,Comedy	Bait,2000
3899	Comedy	Circus,2000
3900	Comedy,Drama	Crime,and,Punishment,in,Suburbia,2000
3901	Comedy,Drama	Duets,2000
3902	Drama	Goya,in,Bordeaux,Goya,en,Bodeos,1999
3903	Drama	Urbania,2000
3904	Drama	Uninvited,Guest,An,2000
3905	Comedy	Specials,The,2000
3906	Crime	Under,Suspicion,2000
3907	Drama	Prince,of,Central,Park,The,1999
3908	Horror	Urban,Legends:,Final,Cut,2000
3909	Comedy,Romance	Woman,on,Top,2000
3910	Drama,Musical	Dancer,in,the,Dark,2000
3911	Comedy	Best,in,Show,2000
3912	Comedy,Drama	Beautiful,2000
3913	Documentary	Barenaked,in,America,1999
3914	Drama	Broken,Hearts,Club,The,2000
3915	Drama	Girlfight,2000
3916	Drama	Remember,the,Titans,2000
3917	Horror	Hellraiser,1987
3918	Horror	Hellbound:,Hellraiser,II,1988
3919	Horror	Hellraiser,III:,Hell,on,Earth,1992
3920	Drama,Fantasy	Faraway,So,Close,In,Weiter,Ferne,So,Nah!,1993
3921	Comedy	Beach,Party,1963
3922	Comedy	Bikini,Beach,1964
3923	Horror,Sci-Fi	Return,of,the,Fly,1959
3924	Comedy	Pajama,Party,1964
3925	Comedy	Stranger,Than,Paradise,1984
3926	Adventure,Sci-Fi	Voyage,to,the,Bottom,of,the,Sea,1961
3927	Adventure,Sci-Fi	Fantastic,Voyage,1966
3928	Comedy,Horror	Abbott,and,Costello,Meet,Frankenstein,1948
3929	Comedy	Bank,Dick,The,1940
3930	Horror	Creature,From,the,Black,Lagoon,The,1954
3931	Horror,Sci-Fi	Giant,Gila,Monster,The,1959
3932	Horror,Sci-Fi	Invisible,Man,The,1933
3933	Horror,Sci-Fi	Killer,Shrews,The,1959
3934	Sci-Fi	Kronos,1957
3935	Horror	Kronos,1973
3936	Drama,Thriller	Phantom,of,the,Opera,The,1943
3937	Sci-Fi,Thriller	Runaway,1984
3938	Horror	Slumber,Party,Massacre,The,1982
3939	Horror	Slumber,Party,Massacre,II,The,1987
3940	Horror	Slumber,Party,Massacre,III,The,1990
3941	Horror	Sorority,House,Massacre,1986
3942	Horror	Sorority,House,Massacre,II,1990
3943	Comedy	Bamboozled,2000
3944	Comedy,Drama	Bootmen,2000
3945	Adventure,Animation,Children's	Digimon:,The,Movie,2000
3946	Action,Drama,Thriller	Get,Carter,2000
3947	Thriller	Get,Carter,1971
3948	Comedy	Meet,the,Parents,2000
3949	Drama	Requiem,for,a,Dream,2000
3950	Drama	Tigerland,2000
3951	Drama	Two,Family,House,2000
3952	Drama,Thriller	Contender,The,2000
